"store_code","sales_value","cogs","total_expenses","marketing_expenses","inventory_value","exp_profit","product_id","sale_date"
"530","882","356","165","124","2476","500","2","06/01/11 00:00:00"
"530","745","279","149","97","2642","350","2","12/01/11 00:00:00"
"530","165","196","100","64","3139","-140","3","08/01/11 00:00:00"
"530","201","75","56","24","549","50","13","02/01/11 00:00:00"
"530","160","60","51","19","656","40","13","09/01/11 00:00:00"
"530","412","173","189","156","927","60","5","08/01/10 00:00:00"
"530","322","135","156","122","940","40","5","12/01/10 00:00:00"
"530","280","105","134","95","725","20","5","01/01/11 00:00:00"
"530","343","135","156","122","940","40","5","12/01/11 00:00:00"
"530","628","253","116","83","1686","220","6","09/01/11 00:00:00"
"530","506","207","89","64","965","160","9","01/01/11 00:00:00"
"530","190","83","39","27","613","60","10","02/01/10 00:00:00"
"530","188","83","37","27","584","60","10","05/01/11 00:00:00"
"530","96","39","25","12","541","40","10","10/01/11 00:00:00"
"530","254","104","38","29","821","100","11","05/01/11 00:00:00"
"530","198","81","34","22","460","70","12","04/01/10 00:00:00"
"530","210","86","35","24","499","80","12","05/01/10 00:00:00"
"541","150","63","86","57","435","40","1","01/01/10 00:00:00"
"541","107","44","69","40","496","30","1","06/01/10 00:00:00"
"541","89","37","63","33","513","20","1","08/01/10 00:00:00"
"541","126","52","77","47","509","30","1","09/01/10 00:00:00"
"541","125","52","77","47","509","10","1","11/01/10 00:00:00"
"541","137","54","79","49","427","40","1","02/01/11 00:00:00"
"541","119","47","72","42","521","20","1","12/01/11 00:00:00"
"541","137","57","62","18","469","50","2","09/01/10 00:00:00"
"541","127","49","62","16","399","30","2","04/01/11 00:00:00"
"541","93","39","51","12","478","20","2","07/01/11 00:00:00"
"541","146","57","62","18","469","50","2","09/01/11 00:00:00"
"541","136","53","61","17","470","40","2","11/01/11 00:00:00"
"541","104","41","56","13","482","20","2","12/01/11 00:00:00"
"541","93","38","35","12","414","40","3","06/01/10 00:00:00"
"541","85","34","32","10","428","40","3","08/01/10 00:00:00"
"541","114","43","36","13","363","50","3","04/01/11 00:00:00"
"541","84","34","31","10","432","40","3","07/01/11 00:00:00"
"541","108","41","35","13","435","50","3","12/01/11 00:00:00"
"541","200","84","49","26","500","50","13","01/01/10 00:00:00"
"541","214","89","51","27","481","60","13","03/01/10 00:00:00"
"541","277","116","59","35","678","70","13","08/01/10 00:00:00"
"541","230","96","53","29","666","60","13","09/01/10 00:00:00"
"541","224","84","51","26","500","50","13","01/01/11 00:00:00"
"541","271","114","54","35","555","70","13","05/01/11 00:00:00"
"541","333","141","61","43","692","90","13","07/01/11 00:00:00"
"541","232","91","51","28","656","50","13","10/01/11 00:00:00"
"541","140","60","47","19","329","50","5","02/01/10 00:00:00"
"541","123","52","44","17","361","40","5","05/01/10 00:00:00"
"541","125","53","44","17","410","40","5","09/01/10 00:00:00"
"541","149","60","47","19","329","50","5","02/01/11 00:00:00"
"541","117","50","41","16","397","40","5","06/01/11 00:00:00"
"541","131","52","44","17","405","60","5","10/01/11 00:00:00"
"541","147","59","46","19","411","50","5","11/01/11 00:00:00"
"541","298","149","66","41","1156","90","6","05/01/10 00:00:00"
"541","298","149","66","41","1245","90","6","06/01/10 00:00:00"
"541","291","145","65","40","1304","90","6","07/01/10 00:00:00"
"541","310","155","68","43","1280","90","6","09/01/10 00:00:00"
"541","295","149","61","41","1156","90","6","05/01/11 00:00:00"
"541","288","145","60","40","1292","90","6","08/01/11 00:00:00"
"541","92","37","22","10","768","50","8","03/01/10 00:00:00"
"541","61","25","19","7","823","30","8","09/01/10 00:00:00"
"541","60","24","17","6","829","20","8","12/01/10 00:00:00"
"541","68","28","18","7","816","40","8","06/01/11 00:00:00"
"541","67","25","19","7","823","20","8","11/01/11 00:00:00"
"541","100","44","26","14","618","30","9","02/01/10 00:00:00"
"541","155","68","34","22","587","60","9","08/01/10 00:00:00"
"541","185","81","38","26","551","70","9","12/01/10 00:00:00"
"541","113","46","28","15","608","40","9","04/01/11 00:00:00"
"541","98","43","24","14","602","30","9","05/01/11 00:00:00"
"541","154","68","32","22","587","60","9","08/01/11 00:00:00"
"541","149","61","32","20","579","50","9","09/01/11 00:00:00"
"541","218","90","42","29","572","90","9","10/01/11 00:00:00"
"541","213","88","42","29","561","70","9","11/01/11 00:00:00"
"541","56","22","17","6","452","20","11","02/01/10 00:00:00"
"541","44","18","17","5","486","10","11","07/01/10 00:00:00"
"541","50","20","17","5","482","20","11","09/01/10 00:00:00"
"541","53","21","16","5","480","20","11","10/01/10 00:00:00"
"541","80","32","20","8","482","30","11","11/01/10 00:00:00"
"541","90","32","21","8","456","30","11","01/01/11 00:00:00"
"541","56","21","16","5","449","20","11","03/01/11 00:00:00"
"541","56","21","17","5","454","20","11","04/01/11 00:00:00"
"541","41","16","15","4","484","10","11","08/01/11 00:00:00"
"541","53","20","17","5","482","20","11","09/01/11 00:00:00"
"541","78","29","19","8","490","30","11","12/01/11 00:00:00"
"541","222","88","61","29","653","70","12","04/01/10 00:00:00"
"541","249","99","63","32","798","60","12","09/01/10 00:00:00"
"541","283","114","63","37","822","80","12","07/01/11 00:00:00"
"541","283","114","63","37","810","80","12","08/01/11 00:00:00"
"541","129","58","56","22","325","20","4","03/01/10 00:00:00"
"541","121","54","54","20","337","20","4","04/01/10 00:00:00"
"541","118","53","54","20","361","20","4","05/01/10 00:00:00"
"541","124","55","53","20","410","30","4","11/01/10 00:00:00"
"541","141","59","55","22","331","20","4","02/01/11 00:00:00"
"541","117","53","50","20","361","20","4","05/01/11 00:00:00"
"541","108","49","47","18","414","20","4","08/01/11 00:00:00"
"559","678","271","145","94","2101","370","2","01/01/10 00:00:00"
"559","496","213","88","66","942","160","9","02/01/11 00:00:00"
"559","507","235","87","72","1060","180","9","05/01/11 00:00:00"
"559","423","211","83","59","1778","140","4","11/01/10 00:00:00"
"561","210","84","59","27","632","70","2","03/01/10 00:00:00"
"561","213","80","57","26","640","80","2","02/01/11 00:00:00"
"561","267","112","57","34","502","100","3","04/01/10 00:00:00"
"561","218","91","51","28","656","90","3","10/01/10 00:00:00"
"561","275","116","55","35","678","100","3","08/01/11 00:00:00"
"561","78","31","19","8","856","40","13","11/01/10 00:00:00"
"561","180","77","52","25","557","60","6","11/01/10 00:00:00"
"561","76","33","22","10","577","20","8","09/01/10 00:00:00"
"561","52","22","19","7","570","10","8","11/01/10 00:00:00"
"561","129","54","54","20","391","10","9","11/01/11 00:00:00"
"561","176","80","46","24","1079","30","10","12/01/10 00:00:00"
"561","175","75","45","23","1063","30","10","11/01/11 00:00:00"
"561","93","35","20","9","875","50","11","09/01/11 00:00:00"
"561","100","38","21","10","871","50","11","10/01/11 00:00:00"
"562","87","154","72","49","2105","-150","1","08/01/10 00:00:00"
"562","117","123","63","39","964","-70","1","04/01/11 00:00:00"
"562","842","316","161","110","2580","450","2","09/01/11 00:00:00"
"562","182","72","54","23","650","50","13","10/01/10 00:00:00"
"562","387","162","180","147","943","60","5","07/01/10 00:00:00"
"562","298","125","146","113","898","50","5","10/01/10 00:00:00"
"562","634","272","122","89","1616","230","6","06/01/10 00:00:00"
"562","672","291","119","96","1742","260","6","07/01/11 00:00:00"
"562","234","95","38","26","799","100","8","03/01/10 00:00:00"
"562","261","100","40","28","981","110","8","09/01/11 00:00:00"
"562","520","239","95","74","1246","170","9","10/01/10 00:00:00"
"562","193","84","40","27","603","60","10","03/01/10 00:00:00"
"562","190","78","38","25","593","60","10","04/01/11 00:00:00"
"562","256","104","40","29","952","100","11","07/01/10 00:00:00"
"562","302","123","45","34","915","80","11","10/01/10 00:00:00"
"562","245","89","38","24","777","80","11","01/01/11 00:00:00"
"562","208","86","33","24","499","80","12","05/01/11 00:00:00"
"562","478","239","90","66","1755","160","4","10/01/10 00:00:00"
"563","52","21","16","5","846","30","1","10/01/10 00:00:00"
"563","39","15","16","4","848","10","1","11/01/10 00:00:00"
"563","50","18","17","5","821","20","1","01/01/11 00:00:00"
"563","44","16","15","4","851","20","1","12/01/11 00:00:00"
"563","70","32","30","9","996","20","2","06/01/10 00:00:00"
"563","90","41","34","12","1007","20","2","08/01/10 00:00:00"
"563","64","29","30","8","1003","20","2","11/01/10 00:00:00"
"563","69","31","30","9","1009","10","2","12/01/10 00:00:00"
"563","54","23","19","7","617","20","3","03/01/10 00:00:00"
"563","35","15","17","4","600","10","3","09/01/10 00:00:00"
"563","43","17","15","4","777","30","5","01/01/10 00:00:00"
"563","43","17","16","4","776","30","5","04/01/10 00:00:00"
"563","48","17","16","4","777","30","5","01/01/11 00:00:00"
"563","53","21","16","5","798","30","5","06/01/11 00:00:00"
"563","57","23","16","6","806","30","5","08/01/11 00:00:00"
"563","43","17","16","4","777","30","6","01/01/10 00:00:00"
"563","43","0","11","0","731","40","6","03/01/10 00:00:00"
"563","43","0","11","0","645","40","6","05/01/11 00:00:00"
"563","43","0","11","0","602","40","6","06/01/11 00:00:00"
"563","43","0","11","0","559","40","6","07/01/11 00:00:00"
"563","43","0","11","0","516","40","6","08/01/11 00:00:00"
"563","46","0","12","0","430","60","6","10/01/11 00:00:00"
"563","46","0","11","0","344","40","6","12/01/11 00:00:00"
"563","545","234","110","77","1282","190","8","02/01/10 00:00:00"
"563","587","252","115","83","1316","210","8","04/01/10 00:00:00"
"563","612","263","118","86","1433","220","8","05/01/10 00:00:00"
"563","581","234","110","77","1282","190","8","02/01/11 00:00:00"
"563","604","243","112","80","1260","210","8","03/01/11 00:00:00"
"563","626","252","115","83","1316","210","8","04/01/11 00:00:00"
"563","628","272","113","89","1616","230","8","06/01/11 00:00:00"
"563","234","95","53","30","608","90","9","01/01/10 00:00:00"
"563","254","104","55","33","596","110","9","02/01/10 00:00:00"
"563","298","122","61","39","801","120","9","09/01/10 00:00:00"
"563","309","127","59","40","671","130","9","05/01/11 00:00:00"
"563","373","154","67","49","833","150","9","07/01/11 00:00:00"
"563","457","228","88","63","1436","140","11","02/01/10 00:00:00"
"563","478","239","90","66","1755","110","11","10/01/10 00:00:00"
"563","516","260","90","72","1715","150","11","06/01/11 00:00:00"
"563","527","266","92","74","1819","150","11","07/01/11 00:00:00"
"563","531","249","94","69","1775","140","11","09/01/11 00:00:00"
"563","451","211","83","59","1778","110","11","11/01/11 00:00:00"
"563","589","265","134","100","1538","170","12","05/01/10 00:00:00"
"563","603","271","135","102","1714","180","12","06/01/10 00:00:00"
"563","567","255","129","96","1756","130","12","10/01/10 00:00:00"
"563","582","245","126","93","1369","160","12","03/01/11 00:00:00"
"563","616","260","132","98","1423","160","12","04/01/11 00:00:00"
"563","697","294","144","111","1838","170","12","12/01/11 00:00:00"
"567","137","55","46","18","336","50","1","04/01/11 00:00:00"
"567","125","52","76","47","509","10","3","11/01/10 00:00:00"
"567","94","39","60","36","517","0","3","07/01/11 00:00:00"
"567","325","162","70","45","1091","130","5","04/01/10 00:00:00"
"567","322","161","69","45","1267","190","5","10/01/10 00:00:00"
"567","102","45","51","17","409","30","6","09/01/10 00:00:00"
"567","41","16","16","4","484","20","8","08/01/10 00:00:00"
"567","90","32","20","8","456","50","8","01/01/11 00:00:00"
"567","71","29","19","8","835","40","9","05/01/10 00:00:00"
"567","210","84","58","27","651","60","11","01/01/10 00:00:00"
"567","224","84","51","26","500","60","12","01/01/11 00:00:00"
"567","279","118","55","36","636","90","12","06/01/11 00:00:00"
"573","189","85","65","32","476","40","2","03/01/10 00:00:00"
"573","178","80","63","30","494","50","2","04/01/10 00:00:00"
"573","173","77","63","29","529","50","2","05/01/10 00:00:00"
"573","169","76","62","28","580","40","2","06/01/10 00:00:00"
"573","184","82","64","31","601","40","2","11/01/10 00:00:00"
"573","153","68","59","25","619","40","2","12/01/10 00:00:00"
"573","206","86","65","32","484","50","2","02/01/11 00:00:00"
"573","190","80","63","30","494","50","2","04/01/11 00:00:00"
"573","171","77","59","29","529","50","2","05/01/11 00:00:00"
"573","167","76","58","28","580","40","2","06/01/11 00:00:00"
"573","160","67","58","25","599","30","2","09/01/11 00:00:00"
"573","189","79","63","30","593","70","2","10/01/11 00:00:00"
"573","196","82","64","31","601","40","2","11/01/11 00:00:00"
"573","163","68","59","25","619","40","2","12/01/11 00:00:00"
"573","170","78","45","24","965","50","3","01/01/10 00:00:00"
"573","163","74","44","22","949","60","3","03/01/10 00:00:00"
"573","178","76","44","23","965","50","3","04/01/11 00:00:00"
"573","74","33","45","12","193","0","13","02/01/10 00:00:00"
"573","75","33","46","12","190","0","13","03/01/10 00:00:00"
"573","79","35","46","13","197","-10","13","04/01/10 00:00:00"
"573","81","36","47","13","212","0","13","05/01/10 00:00:00"
"573","82","36","46","13","236","0","13","06/01/10 00:00:00"
"573","91","40","49","15","244","10","13","09/01/10 00:00:00"
"573","79","33","45","12","193","0","13","02/01/11 00:00:00"
"573","85","38","44","14","248","0","13","08/01/11 00:00:00"
"573","123","50","25","14","821","70","5","01/01/10 00:00:00"
"573","123","50","25","14","814","70","5","02/01/10 00:00:00"
"573","121","49","25","13","809","70","5","03/01/10 00:00:00"
"573","87","35","20","9","894","40","5","07/01/10 00:00:00"
"573","138","50","26","14","821","70","5","01/01/11 00:00:00"
"573","129","49","25","13","809","70","5","03/01/11 00:00:00"
"573","115","44","23","12","886","50","5","09/01/11 00:00:00"
"573","106","40","23","11","881","90","5","10/01/11 00:00:00"
"573","141","54","27","15","885","80","5","11/01/11 00:00:00"
"573","131","50","25","14","898","70","5","12/01/11 00:00:00"
"573","103","42","23","11","771","60","6","02/01/10 00:00:00"
"573","112","45","23","12","777","60","6","04/01/10 00:00:00"
"573","89","36","22","10","828","40","6","06/01/10 00:00:00"
"573","128","46","24","12","777","60","6","01/01/11 00:00:00"
"573","126","48","25","13","766","60","6","03/01/11 00:00:00"
"573","119","45","23","12","777","60","6","04/01/11 00:00:00"
"573","79","32","19","8","841","50","6","08/01/11 00:00:00"
"573","90","37","64","34","261","0","8","01/01/10 00:00:00"
"573","109","45","70","41","320","30","8","10/01/10 00:00:00"
"573","106","44","70","40","325","0","8","11/01/10 00:00:00"
"573","101","37","67","34","261","0","8","01/01/11 00:00:00"
"573","111","43","69","39","256","10","8","02/01/11 00:00:00"
"573","116","45","70","41","320","30","8","10/01/11 00:00:00"
"573","139","120","60","37","1439","-20","9","08/01/10 00:00:00"
"573","109","86","49","26","1698","10","9","10/01/10 00:00:00"
"573","122","82","49","25","1804","0","9","11/01/10 00:00:00"
"573","160","92","52","28","1898","20","9","12/01/10 00:00:00"
"573","109","84","50","26","625","-20","9","02/01/11 00:00:00"
"573","123","104","55","32","1574","-10","9","09/01/11 00:00:00"
"573","89","38","40","12","256","10","11","12/01/10 00:00:00"
"573","92","35","40","11","196","10","11","01/01/11 00:00:00"
"573","104","45","38","14","253","30","11","08/01/11 00:00:00"
"573","97","39","39","12","248","20","11","09/01/11 00:00:00"
"573","65","29","45","11","169","-10","12","01/01/10 00:00:00"
"573","78","35","46","13","204","-10","12","06/01/10 00:00:00"
"573","45","20","41","7","218","-10","12","12/01/10 00:00:00"
"573","72","30","45","11","165","-10","12","02/01/11 00:00:00"
"573","60","25","42","9","209","0","12","10/01/11 00:00:00"
"573","81","34","45","12","211","0","12","11/01/11 00:00:00"
"580","100","44","27","14","623","50","2","01/01/10 00:00:00"
"580","99","43","26","14","602","50","2","05/01/10 00:00:00"
"580","94","41","25","13","592","40","2","07/01/10 00:00:00"
"580","140","61","32","20","579","80","2","09/01/10 00:00:00"
"580","112","44","28","14","623","50","2","01/01/11 00:00:00"
"580","93","41","23","13","592","40","2","07/01/11 00:00:00"
"580","154","68","32","22","587","80","2","08/01/11 00:00:00"
"580","149","61","32","20","579","80","2","09/01/11 00:00:00"
"580","197","81","38","26","551","100","2","12/01/11 00:00:00"
"580","80","32","20","8","821","50","3","01/01/10 00:00:00"
"580","72","29","20","8","862","50","3","09/01/10 00:00:00"
"580","88","36","22","10","862","40","3","11/01/10 00:00:00"
"580","82","33","21","9","870","50","3","12/01/10 00:00:00"
"580","85","32","19","8","817","50","3","02/01/11 00:00:00"
"580","80","30","20","8","820","50","3","04/01/11 00:00:00"
"580","77","29","20","8","862","50","3","09/01/11 00:00:00"
"580","94","36","22","10","862","40","3","11/01/11 00:00:00"
"580","53","21","16","5","454","30","5","04/01/10 00:00:00"
"580","50","20","17","5","482","30","5","09/01/10 00:00:00"
"580","73","29","20","8","490","20","5","12/01/10 00:00:00"
"580","90","32","21","8","456","40","5","01/01/11 00:00:00"
"580","60","22","17","6","452","30","5","02/01/11 00:00:00"
"580","56","21","17","5","449","30","5","03/01/11 00:00:00"
"580","41","16","14","4","484","20","5","08/01/11 00:00:00"
"580","53","20","17","5","482","30","5","09/01/11 00:00:00"
"580","56","21","17","5","480","30","5","10/01/11 00:00:00"
"580","85","32","19","8","482","30","5","11/01/11 00:00:00"
"580","78","29","20","8","490","20","5","12/01/11 00:00:00"
"580","210","84","58","27","632","70","6","03/01/10 00:00:00"
"580","222","88","60","29","653","80","6","04/01/10 00:00:00"
"580","286","114","69","37","822","100","6","07/01/10 00:00:00"
"580","249","99","63","32","798","80","6","09/01/10 00:00:00"
"580","224","84","58","27","632","70","6","03/01/11 00:00:00"
"580","233","94","58","31","697","80","6","05/01/11 00:00:00"
"580","283","114","64","37","810","100","6","08/01/11 00:00:00"
"580","210","78","57","25","798","40","6","11/01/11 00:00:00"
"580","120","54","53","20","301","20","8","03/01/10 00:00:00"
"580","127","57","55","21","313","30","8","04/01/10 00:00:00"
"580","140","63","57","23","397","20","8","08/01/10 00:00:00"
"580","149","67","58","25","391","30","8","09/01/10 00:00:00"
"580","126","53","54","20","306","20","8","02/01/11 00:00:00"
"580","132","59","51","22","377","30","8","06/01/11 00:00:00"
"580","132","59","51","22","403","30","8","07/01/11 00:00:00"
"580","159","67","58","25","391","30","8","09/01/11 00:00:00"
"580","134","56","54","21","385","50","8","10/01/11 00:00:00"
"580","129","54","54","20","391","20","8","11/01/11 00:00:00"
"580","190","79","101","72","551","30","9","01/01/10 00:00:00"
"580","264","110","129","100","665","40","9","06/01/10 00:00:00"
"580","317","133","150","120","705","60","9","08/01/10 00:00:00"
"580","223","93","114","84","692","40","9","09/01/10 00:00:00"
"580","224","94","115","85","694","20","9","11/01/10 00:00:00"
"580","250","105","125","95","716","30","9","12/01/10 00:00:00"
"580","219","92","104","83","599","40","9","05/01/11 00:00:00"
"580","266","105","125","95","716","30","9","12/01/11 00:00:00"
"580","336","141","67","43","-942","110","4","07/01/10 00:00:00"
"580","230","96","52","29","-1555","80","4","09/01/10 00:00:00"
"580","220","86","50","26","300","70","4","02/01/11 00:00:00"
"580","285","112","57","34","-120","90","4","04/01/11 00:00:00"
"585","756","302","159","105","2250","300","2","05/01/10 00:00:00"
"585","142","54","27","15","601","60","13","12/01/11 00:00:00"
"585","61","121","143","110","901","-190","5","02/01/10 00:00:00"
"585","68","121","144","110","2932","-180","5","09/01/10 00:00:00"
"585","65","121","143","110","901","-190","5","02/01/11 00:00:00"
"585","547","255","129","96","1622","70","9","10/01/11 00:00:00"
"585","614","245","127","93","1704","140","9","11/01/11 00:00:00"
"585","245","100","40","28","822","130","11","04/01/10 00:00:00"
"585","282","108","42","30","971","140","11","10/01/11 00:00:00"
"585","227","87","35","24","756","110","12","03/01/11 00:00:00"
"585","580","228","88","63","1402","280","7","02/01/10 00:00:00"
"585","546","266","98","74","1355","190","7","07/01/10 00:00:00"
"585","538","266","91","74","1319","190","7","08/01/11 00:00:00"
"603","93","38","35","12","241","30","1","01/01/10 00:00:00"
"603","101","41","35","13","236","40","1","02/01/10 00:00:00"
"603","107","43","35","13","231","40","1","03/01/10 00:00:00"
"603","121","49","39","15","241","40","1","04/01/10 00:00:00"
"603","125","51","39","16","265","40","1","05/01/10 00:00:00"
"603","138","56","41","17","302","50","1","06/01/10 00:00:00"
"603","151","61","41","19","329","70","1","07/01/10 00:00:00"
"603","151","61","42","19","322","70","1","08/01/10 00:00:00"
"603","120","49","38","15","315","50","1","09/01/10 00:00:00"
"603","120","49","38","15","310","60","1","10/01/10 00:00:00"
"603","113","46","37","14","316","40","1","11/01/10 00:00:00"
"603","127","52","38","16","327","50","1","12/01/10 00:00:00"
"603","104","38","37","12","241","30","1","01/01/11 00:00:00"
"603","108","41","35","13","236","40","1","02/01/11 00:00:00"
"603","114","43","35","13","231","40","1","03/01/11 00:00:00"
"603","129","49","39","15","241","40","1","04/01/11 00:00:00"
"603","124","51","36","16","265","40","1","05/01/11 00:00:00"
"603","137","56","38","17","302","50","1","06/01/11 00:00:00"
"603","150","61","38","19","329","70","1","07/01/11 00:00:00"
"603","150","61","39","19","322","70","1","08/01/11 00:00:00"
"603","128","49","38","15","315","50","1","09/01/11 00:00:00"
"603","128","49","38","15","310","60","1","10/01/11 00:00:00"
"603","120","46","37","14","316","40","1","11/01/11 00:00:00"
"603","135","52","38","16","327","50","1","12/01/11 00:00:00"
"603","120","48","47","15","372","40","2","01/01/10 00:00:00"
"603","114","45","46","14","366","30","2","02/01/10 00:00:00"
"603","119","47","46","15","361","40","2","03/01/10 00:00:00"
"603","125","50","48","16","372","40","2","04/01/10 00:00:00"
"603","132","52","49","17","397","50","2","05/01/10 00:00:00"
"603","156","62","52","20","436","60","2","06/01/10 00:00:00"
"603","160","64","53","21","467","60","2","07/01/10 00:00:00"
"603","160","64","52","21","460","60","2","08/01/10 00:00:00"
"603","139","55","50","18","453","50","2","09/01/10 00:00:00"
"603","114","45","45","14","447","50","2","10/01/10 00:00:00"
"603","109","43","46","14","452","30","2","11/01/10 00:00:00"
"603","122","48","46","15","462","30","2","12/01/10 00:00:00"
"603","134","48","49","15","372","40","2","01/01/11 00:00:00"
"603","121","45","46","14","366","30","2","02/01/11 00:00:00"
"603","127","47","46","15","361","40","2","03/01/11 00:00:00"
"603","133","50","48","16","372","40","2","04/01/11 00:00:00"
"603","131","52","46","17","397","50","2","05/01/11 00:00:00"
"603","155","62","48","20","436","60","2","06/01/11 00:00:00"
"603","159","64","49","21","467","60","2","07/01/11 00:00:00"
"603","159","64","48","21","460","60","2","08/01/11 00:00:00"
"603","148","55","50","18","453","50","2","09/01/11 00:00:00"
"603","121","45","45","14","447","50","2","10/01/11 00:00:00"
"603","116","43","46","14","452","30","2","11/01/11 00:00:00"
"603","130","48","46","15","462","30","2","12/01/11 00:00:00"
"603","43","17","15","4","777","20","13","01/01/10 00:00:00"
"603","43","0","11","0","774","30","13","02/01/10 00:00:00"
"603","43","0","11","0","731","30","13","03/01/10 00:00:00"
"603","43","0","11","0","688","30","13","04/01/10 00:00:00"
"603","43","0","11","0","645","30","13","05/01/10 00:00:00"
"603","43","0","11","0","602","30","13","06/01/10 00:00:00"
"603","43","0","12","0","559","30","13","07/01/10 00:00:00"
"603","43","0","12","0","516","30","13","08/01/10 00:00:00"
"603","43","0","12","0","473","30","13","09/01/10 00:00:00"
"603","43","0","11","0","430","40","13","10/01/10 00:00:00"
"603","43","0","11","0","387","30","13","11/01/10 00:00:00"
"603","43","0","11","0","344","30","13","12/01/10 00:00:00"
"603","48","17","16","4","777","20","13","01/01/11 00:00:00"
"603","46","0","11","0","774","30","13","02/01/11 00:00:00"
"603","46","0","11","0","731","30","13","03/01/11 00:00:00"
"603","46","0","11","0","688","30","13","04/01/11 00:00:00"
"603","43","0","10","0","645","30","13","05/01/11 00:00:00"
"603","43","0","10","0","602","30","13","06/01/11 00:00:00"
"603","43","0","11","0","559","30","13","07/01/11 00:00:00"
"603","43","0","11","0","516","30","13","08/01/11 00:00:00"
"603","46","0","12","0","473","30","13","09/01/11 00:00:00"
"603","46","0","11","0","430","40","13","10/01/11 00:00:00"
"603","46","0","11","0","387","30","13","11/01/11 00:00:00"
"603","46","0","11","0","344","30","13","12/01/11 00:00:00"
"603","90","37","63","34","261","0","5","01/01/10 00:00:00"
"603","104","43","68","39","256","10","5","02/01/10 00:00:00"
"603","107","44","70","40","251","10","5","03/01/10 00:00:00"
"603","107","44","69","40","261","10","5","04/01/10 00:00:00"
"603","104","43","68","39","282","10","5","05/01/10 00:00:00"
"603","125","52","77","47","313","20","5","06/01/10 00:00:00"
"603","141","59","83","53","338","10","5","07/01/10 00:00:00"
"603","151","63","87","57","332","10","5","08/01/10 00:00:00"
"603","106","44","69","40","325","10","5","09/01/10 00:00:00"
"603","109","45","71","41","320","30","5","10/01/10 00:00:00"
"603","106","44","70","40","325","10","5","11/01/10 00:00:00"
"603","118","49","73","44","335","10","5","12/01/10 00:00:00"
"603","101","37","66","34","261","0","5","01/01/11 00:00:00"
"603","111","43","68","39","256","10","5","02/01/11 00:00:00"
"603","114","44","70","40","251","10","5","03/01/11 00:00:00"
"603","114","44","69","40","261","10","5","04/01/11 00:00:00"
"603","103","43","63","39","282","10","5","05/01/11 00:00:00"
"603","124","52","72","47","313","20","5","06/01/11 00:00:00"
"603","140","59","77","53","338","10","5","07/01/11 00:00:00"
"603","150","63","81","57","332","10","5","08/01/11 00:00:00"
"603","113","44","69","40","325","10","5","09/01/11 00:00:00"
"603","116","45","71","41","320","30","5","10/01/11 00:00:00"
"603","113","44","70","40","325","10","5","11/01/11 00:00:00"
"603","126","49","73","44","335","10","5","12/01/11 00:00:00"
"603","76","34","46","12","197","0","9","01/01/10 00:00:00"
"603","74","33","45","12","193","0","9","02/01/10 00:00:00"
"603","75","33","45","12","190","0","9","03/01/10 00:00:00"
"603","79","35","47","13","197","10","9","04/01/10 00:00:00"
"603","81","36","46","13","212","10","9","05/01/10 00:00:00"
"603","82","36","46","13","236","10","9","06/01/10 00:00:00"
"603","82","36","46","13","252","10","9","07/01/10 00:00:00"
"603","86","38","47","14","248","10","9","08/01/10 00:00:00"
"603","91","40","49","15","244","10","9","09/01/10 00:00:00"
"603","77","34","46","12","240","20","9","10/01/10 00:00:00"
"603","74","33","45","12","243","0","9","11/01/10 00:00:00"
"603","88","39","47","14","250","10","9","12/01/10 00:00:00"
"603","85","34","48","12","197","0","9","01/01/11 00:00:00"
"603","79","33","45","12","193","0","9","02/01/11 00:00:00"
"603","80","33","45","12","190","0","9","03/01/11 00:00:00"
"603","84","35","47","13","197","10","9","04/01/11 00:00:00"
"603","80","36","43","13","212","10","9","05/01/11 00:00:00"
"603","81","36","43","13","236","10","9","06/01/11 00:00:00"
"603","81","36","43","13","252","10","9","07/01/11 00:00:00"
"603","85","38","44","14","248","10","9","08/01/11 00:00:00"
"603","97","40","49","15","244","10","9","09/01/11 00:00:00"
"603","82","34","46","12","240","20","9","10/01/11 00:00:00"
"603","79","33","45","12","243","0","9","11/01/11 00:00:00"
"603","94","39","47","14","250","10","9","12/01/11 00:00:00"
"603","45","18","17","5","821","20","11","01/01/10 00:00:00"
"603","45","18","16","5","818","20","11","02/01/10 00:00:00"
"603","45","18","16","5","816","20","11","03/01/10 00:00:00"
"603","47","19","16","5","820","20","11","04/01/10 00:00:00"
"603","49","20","17","5","829","20","11","05/01/10 00:00:00"
"603","58","23","18","6","843","30","11","06/01/10 00:00:00"
"603","61","25","19","7","854","30","11","07/01/10 00:00:00"
"603","63","25","18","7","851","30","11","08/01/10 00:00:00"
"603","48","19","17","5","848","20","11","09/01/10 00:00:00"
"603","52","21","17","5","846","30","11","10/01/10 00:00:00"
"603","39","15","16","4","848","20","11","11/01/10 00:00:00"
"603","41","16","15","4","851","20","11","12/01/10 00:00:00"
"603","50","18","18","5","821","20","11","01/01/11 00:00:00"
"603","48","18","16","5","818","20","11","02/01/11 00:00:00"
"603","48","18","16","5","816","20","11","03/01/11 00:00:00"
"603","50","19","16","5","820","20","11","04/01/11 00:00:00"
"603","49","20","16","5","829","20","11","05/01/11 00:00:00"
"603","57","23","17","6","843","30","11","06/01/11 00:00:00"
"603","60","25","18","7","854","30","11","07/01/11 00:00:00"
"603","62","25","17","7","851","30","11","08/01/11 00:00:00"
